gameid,leagid,leagyear,weeknum,gamedate,awayid,atmloc,aconfid,aconf,adivid,adivname,homeid,htmloc,hconfid,hconf,hdivid,hdivname,ascore,hscore,spread,ou,totalou,favid,dogid,winteamid,loseteamid,isconf,isdiv,ot,so,lineoutcomeid,lineoutcome,totaloutcomeid,totaloutcome,siteloc,gametypeid
82024702,8,2024,12,2024-11-16 00:00:00,1019,Clemson,11,Atlantic Coast Conference,1,None,1026,Pittsburgh,11,Atlantic Coast Conference,1,None,24,20,12.5,49.5,44.0,1019,1026,1019,1026,1,1,0,0,4,dog cover | favorite win,5,under,1,1
82024703,8,2024,12,2024-11-16 00:00:00,1025,Wake Forest,11,Atlantic Coast Conference,1,None,1016,North Carolina,11,Atlantic Coast Conference,1,None,24,31,10.5,63.5,55.0,1016,1025,1016,1025,1,1,0,0,4,dog cover | favorite win,5,under,1,1
82024704,8,2024,12,2024-11-16 00:00:00,1031,Kansas,12,Big 12 Conference,1,None,1035,Brigham Young,12,Big 12 Conference,1,None,17,13,2.5,56.5,30.0,1035,1031,1031,1035,1,1,0,0,2,dog win and cover,5,under,1,1
82024705,8,2024,12,2024-11-16 00:00:00,1097,Utah,12,Big 12 Conference,1,None,1100,Colorado,12,Big 12 Conference,1,None,24,49,14.0,43.5,73.0,1100,1097,1100,1097,1,1,0,0,3,favorite win and cover,6,over,1,1
82024706,8,2024,12,2024-11-16 00:00:00,1039,Cincinnati,12,Big 12 Conference,1,None,1032,Iowa State,12,Big 12 Conference,1,None,17,34,7.5,52.5,51.0,1032,1039,1032,1039,1,1,0,0,3,favorite win and cover,5,under,1,1
82024707,8,2024,12,2024-11-16 00:00:00,1104,Arizona State,12,Big 12 Conference,1,None,1036,Kansas State,12,Big 12 Conference,1,None,24,14,7.5,51.5,38.0,1036,1104,1104,1036,1,1,0,0,2,dog win and cover,5,under,1,1
82024708,8,2024,12,2024-11-16 00:00:00,1038,Baylor,12,Big 12 Conference,1,None,1029,West Virginia,12,Big 12 Conference,1,None,49,35,1.5,59.5,84.0,1038,1029,1038,1029,1,1,0,0,3,favorite win and cover,6,over,1,1
82024709,8,2024,12,2024-11-16 00:00:00,1064,Florida International,21,Conference USA,1,None,1058,Jacksonville State,21,Conference USA,1,None,31,34,12.5,58.5,65.0,1058,1064,1058,1064,1,1,0,0,4,dog cover | favorite win,6,over,1,1
82024710,8,2024,12,2024-11-16 00:00:00,1063,Sam Houston State,21,Conference USA,1,None,1170,Kennesaw State,21,Conference USA,1,None,23,17,19.5,43.5,40.0,1063,1170,1063,1170,1,1,1,0,4,dog cover | favorite win,5,under,1,1
82024711,8,2024,12,2024-11-16 00:00:00,1099,Washington State,60,Pac-12 Conference,1,None,1088,New Mexico,48,Mountain West Conference,1,None,35,38,10.5,71.5,73.0,1099,1088,1088,1099,0,0,0,0,2,dog win and cover,6,over,1,1
82024712,8,2024,12,2024-11-16 00:00:00,1126,Troy,74,Sun Belt Conference,14,West,1120,Georgia Southern,74,Sun Belt Conference,5,East,28,20,7.5,54.5,48.0,1120,1126,1126,1120,1,0,0,0,2,dog win and cover,5,under,1,1
82024713,8,2024,12,2024-11-16 00:00:00,1129,Arkansas State,74,Sun Belt Conference,14,West,1123,Georgia State,74,Sun Belt Conference,5,East,27,20,3.0,59.5,47.0,1123,1129,1129,1123,1,0,0,0,2,dog win and cover,5,under,1,1
82024714,8,2024,12,2024-11-16 00:00:00,1125,Coastal Carolina,74,Sun Belt Conference,5,East,1121,Marshall,74,Sun Belt Conference,5,East,19,31,8.5,56.5,50.0,1121,1125,1121,1125,1,1,0,0,3,favorite win and cover,5,under,1,1
82024715,8,2024,12,2024-11-16 00:00:00,1119,James Madison,74,Sun Belt Conference,5,East,1122,Old Dominion,74,Sun Belt Conference,5,East,35,32,2.5,51.5,67.0,1119,1122,1119,1122,1,1,0,0,3,favorite win and cover,6,over,1,1
82024716,8,2024,12,2024-11-16 00:00:00,1130,South Alabama,74,Sun Belt Conference,14,West,1127,University of Louisianna at Lafayette,74,Sun Belt Conference,14,West,24,22,7.0,59.5,46.0,1127,1130,1130,1127,1,1,0,0,2,dog win and cover,5,under,1,1
82024717,8,2024,12,2024-11-16 00:00:00,1132,Southern Mississippi,74,Sun Belt Conference,14,West,1128,Texas State,74,Sun Belt Conference,14,West,3,58,27.5,56.5,61.0,1128,1132,1128,1132,1,1,0,0,3,favorite win and cover,6,over,1,1
82024718,8,2024,12,2024-11-16 00:00:00,1008,University of Alabama at Birmingham,8,American Athletic Conference,1,None,1000,Memphis,8,American Athletic Conference,1,None,18,53,16.5,62.5,71.0,1000,1008,1000,1008,1,1,0,0,3,favorite win and cover,6,over,1,1
82024719,8,2024,12,2024-11-16 00:00:00,1005,South Florida,8,American Athletic Conference,1,None,1011,University of North Carolina at Charlotte,8,American Athletic Conference,1,None,59,24,2.5,54.5,83.0,1005,1011,1005,1011,1,1,0,0,3,favorite win and cover,6,over,1,1
82024720,8,2024,12,2024-11-16 00:00:00,1003,Florida Atlantic,8,American Athletic Conference,1,None,1013,Temple,8,American Athletic Conference,1,None,15,18,2.5,50.5,33.0,1013,1003,1013,1003,1,1,1,0,3,favorite win and cover,5,under,1,1
82024721,8,2024,12,2024-11-16 00:00:00,1030,Texas,67,Southeastern Conference,1,None,1118,Arkansas,67,Southeastern Conference,1,None,20,10,13.5,57.5,30.0,1030,1118,1030,1118,1,1,0,0,4,dog cover | favorite win,5,under,1,1
82024722,8,2024,12,2024-11-16 00:00:00,1059,Louisiana Tech,21,Conference USA,1,None,1057,Western Kentucky,21,Conference USA,1,None,12,7,11.5,52.5,19.0,1057,1059,1059,1057,1,1,0,0,2,dog win and cover,5,under,1,1
82024723,8,2024,12,2024-11-16 00:00:00,1001,Tulane,8,American Athletic Conference,1,None,1009,Navy,8,American Athletic Conference,1,None,35,0,7.0,49.5,35.0,1001,1009,1001,1009,1,1,0,0,3,favorite win and cover,5,under,1,1
82024724,8,2024,12,2024-11-16 00:00:00,1131,University of Louisianna at Monroe,74,Sun Belt Conference,14,West,1116,Auburn,67,Southeastern Conference,1,None,14,48,24.5,46.5,62.0,1116,1131,1116,1131,0,0,0,0,3,favorite win and cover,6,over,1,1
82024725,8,2024,12,2024-11-16 00:00:00,1193,Murray State,46,Missouri Valley Football Conference,1,None,1106,Kentucky,67,Southeastern Conference,1,None,6,48,38.5,49.5,54.0,1106,1193,1106,1193,0,0,0,0,3,favorite win and cover,6,over,1,1
82024726,8,2024,12,2024-11-16 00:00:00,1226,Mercer,70,Southern Conference,1,None,1112,Alabama,67,Southeastern Conference,1,None,7,52,41.5,57.5,59.0,1112,1226,1112,1226,0,0,0,0,3,favorite win and cover,6,over,1,1
82024727,8,2024,12,2024-11-16 00:00:00,1089,Hawaii,48,Mountain West Conference,1,None,1086,Utah State,48,Mountain West Conference,1,None,10,55,2.5,60.5,65.0,1089,1086,1086,1089,1,1,0,0,2,dog win and cover,6,over,1,1
82024728,8,2024,12,2024-11-16 00:00:00,1027,Virginia,11,Atlantic Coast Conference,1,None,1065,Notre Dame,24,FBS Independents,1,None,14,35,22.5,50.5,49.0,1065,1027,1065,1027,0,0,0,0,4,dog cover | favorite win,5,under,1,1
82024729,8,2024,12,2024-11-16 00:00:00,1096,Oregon State,60,Pac-12 Conference,1,None,1081,USAF,48,Mountain West Conference,1,None,0,28,3.0,44.5,28.0,1096,1081,1081,1096,0,0,0,0,2,dog win and cover,5,under,1,1
82024730,8,2024,12,2024-11-16 00:00:00,1083,Boise State,48,Mountain West Conference,1,None,1092,San Jose State,48,Mountain West Conference,1,None,42,21,14.0,61.5,63.0,1083,1092,1083,1092,1,1,0,0,3,favorite win and cover,6,over,1,1
82024731,8,2024,12,2024-11-16 00:00:00,1060,New Mexico State,21,Conference USA,1,None,1115,Texas A&M,67,Southeastern Conference,1,None,3,38,39.5,54.5,41.0,1115,1060,1115,1060,0,0,0,0,4,dog cover | favorite win,5,under,1,1
82024732,8,2024,12,2024-11-16 00:00:00,1091,San Diego State,48,Mountain West Conference,1,None,1084,University of Nevada, Las Vegas,48,Mountain West Conference,1,None,20,41,21.5,54.5,61.0,1084,1091,1084,1091,1,1,0,0,4,dog cover | favorite win,6,over,1,1
82024733,8,2024,13,2024-11-19 00:00:00,1078,Northern Illinois,41,Mid-American Conference,1,None,1069,Miami (OH),41,Mid-American Conference,1,None,9,20,1.5,42.5,29.0,1069,1078,1069,1078,1,1,0,0,3,favorite win and cover,5,under,1,1
82024734,8,2024,13,2024-11-19 00:00:00,1073,Akron,41,Mid-American Conference,1,None,1074,Kent State,41,Mid-American Conference,1,None,38,17,10.0,49.5,55.0,1073,1074,1073,1074,1,1,0,0,3,favorite win and cover,6,over,1,1
82024735,8,2024,13,2024-11-19 00:00:00,1079,Western Michigan,41,Mid-American Conference,1,None,1076,Central Michigan,41,Mid-American Conference,1,None,14,16,6.5,56.5,30.0,1079,1076,1076,1079,1,1,0,0,2,dog win and cover,5,under,1,1
82024736,8,2024,13,2024-11-20 00:00:00,1071,Buffalo,41,Mid-American Conference,1,None,1077,Eastern Michigan,41,Mid-American Conference,1,None,37,20,1.0,51.5,57.0,1077,1071,1071,1077,1,1,0,0,2,dog win and cover,6,over,1,1
82024737,8,2024,13,2024-11-20 00:00:00,1070,Ohio,41,Mid-American Conference,1,None,1075,Toledo,41,Mid-American Conference,1,None,24,7,1.5,44.5,31.0,1075,1070,1070,1075,1,1,0,0,2,dog win and cover,5,under,1,1
82024738,8,2024,13,2024-11-21 00:00:00,1020,North Carolina State,11,Atlantic Coast Conference,1,None,1018,Georgia Tech,11,Atlantic Coast Conference,1,None,29,30,9.0,51.5,59.0,1018,1020,1018,1020,1,1,0,0,4,dog cover | favorite win,6,over,1,1
82024739,8,2024,13,2024-11-22 00:00:00,1084,University of Nevada, Las Vegas,48,Mountain West Conference,1,None,1092,San Jose State,48,Mountain West Conference,1,None,27,16,7.5,60.5,43.0,1084,1092,1084,1092,1,1,0,0,3,favorite win and cover,5,under,1,1
82024740,8,2024,13,2024-11-22 00:00:00,1013,Temple,8,American Athletic Conference,1,None,1004,University of Texas San Antonio,8,American Athletic Conference,1,None,27,51,16.5,55.5,78.0,1004,1013,1004,1013,1,1,0,0,3,favorite win and cover,6,over,1,1
82024741,8,2024,13,2024-11-22 00:00:00,1054,Purdue,15,Big Ten Conference,1,None,1048,Michigan State,15,Big Ten Conference,1,None,17,24,13.5,48.5,41.0,1048,1054,1048,1054,1,1,0,0,4,dog cover | favorite win,5,under,1,1
82024742,8,2024,13,2024-11-23 00:00:00,1059,Louisiana Tech,21,Conference USA,1,None,1118,Arkansas,67,Southeastern Conference,1,None,14,35,22.5,48.5,49.0,1118,1059,1118,1059,0,0,0,0,4,dog cover | favorite win,6,over,1,1
82024743,8,2024,13,2024-11-23 00:00:00,1115,Texas A&M,67,Southeastern Conference,1,None,1116,Auburn,67,Southeastern Conference,1,None,41,43,2.5,46.5,84.0,1115,1116,1116,1115,1,1,4,0,2,dog win and cover,6,over,1,1
82024744,8,2024,13,2024-11-23 00:00:00,1111,Vanderbilt,67,Southeastern Conference,1,None,1113,Louisiana State,67,Southeastern Conference,1,None,17,24,7.5,53.5,41.0,1113,1111,1113,1111,1,1,0,0,4,dog cover | favorite win,5,under,1,1
82024745,8,2024,13,2024-11-23 00:00:00,1108,Missouri,67,Southeastern Conference,1,None,1117,Mississippi State,67,Southeastern Conference,1,None,39,20,7.5,56.5,59.0,1108,1117,1108,1117,1,1,0,0,3,favorite win and cover,6,over,1,1
82024746,8,2024,13,2024-11-23 00:00:00,1112,Alabama,67,Southeastern Conference,1,None,1028,Oklahoma,67,Southeastern Conference,1,None,3,24,13.5,47.5,27.0,1112,1028,1028,1112,1,1,0,0,2,dog win and cover,5,under,1,1
82024747,8,2024,13,2024-11-23 00:00:00,1106,Kentucky,67,Southeastern Conference,1,None,1030,Texas,67,Southeastern Conference,1,None,14,31,20.5,46.5,45.0,1030,1106,1030,1106,1,1,0,0,4,dog cover | favorite win,5,under,1,1
82024748,8,2024,13,2024-11-23 00:00:00,1055,Illinois,15,Big Ten Conference,1,None,1046,Rutgers,15,Big Ten Conference,1,None,38,31,1.5,47.5,69.0,1046,1055,1055,1046,1,1,0,0,2,dog win and cover,6,over,1,1
82024749,8,2024,13,2024-11-23 00:00:00,1047,Indiana,15,Big Ten Conference,1,None,1044,Ohio State,15,Big Ten Conference,1,None,15,38,10.0,52.5,53.0,1044,1047,1044,1047,1,1,0,0,3,favorite win and cover,6,over,1,1
82024750,8,2024,13,2024-11-23 00:00:00,1050,Iowa,15,Big Ten Conference,1,None,1045,Maryland,15,Big Ten Conference,1,None,29,13,6.5,45.5,42.0,1050,1045,1050,1045,1,1,0,0,3,favorite win and cover,5,under,1,1
82024751,8,2024,13,2024-11-23 00:00:00,1051,Northwestern,15,Big Ten Conference,1,None,1042,Michigan,15,Big Ten Conference,1,None,6,50,10.5,36.5,56.0,1042,1051,1042,1051,1,1,0,0,3,favorite win and cover,6,over,1,1
82024752,8,2024,13,2024-11-23 00:00:00,1043,Pennsylvania State,15,Big Ten Conference,1,None,1052,Minnesota,15,Big Ten Conference,1,None,26,25,11.5,45.5,51.0,1043,1052,1043,1052,1,1,0,0,4,dog cover | favorite win,6,over,1,1
82024753,8,2024,13,2024-11-23 00:00:00,1049,Wisconsin,15,Big Ten Conference,1,None,1053,Nebraska,15,Big Ten Conference,1,None,25,44,1.5,42.5,69.0,1053,1049,1053,1049,1,1,0,0,3,favorite win and cover,6,over,1,1
82024754,8,2024,13,2024-11-23 00:00:00,1093,University of Southern California,15,Big Ten Conference,1,None,1098,University of California, Los Angeles,15,Big Ten Conference,1,None,19,13,4.5,51.5,32.0,1093,1098,1093,1098,1,1,0,0,3,favorite win and cover,5,under,1,1
82024755,8,2024,13,2024-11-23 00:00:00,1067,Connecticut,24,FBS Independents,1,None,1024,Syracuse,11,Atlantic Coast Conference,1,None,24,31,10.5,54.5,55.0,1024,1067,1024,1067,0,0,0,0,4,dog cover | favorite win,6,over,1,1
82024756,8,2024,13,2024-11-23 00:00:00,1016,North Carolina,11,Atlantic Coast Conference,1,None,1022,Boston College,11,Atlantic Coast Conference,1,None,21,41,2.5,55.5,62.0,1016,1022,1022,1016,1,1,0,0,2,dog win and cover,6,over,1,1
82024757,8,2024,13,2024-11-23 00:00:00,1103,Stanford,11,Atlantic Coast Conference,1,None,1102,University of California, Berkeley,11,Atlantic Coast Conference,1,None,21,24,14.0,54.5,45.0,1102,1103,1102,1103,1,1,0,0,4,dog cover | favorite win,5,under,1,1
82024758,8,2024,13,2024-11-23 00:00:00,1230,The Citadel,70,Southern Conference,1,None,1019,Clemson,11,Atlantic Coast Conference,1,None,14,51,49.5,58.5,65.0,1019,1230,1019,1230,0,0,0,0,4,dog cover | favorite win,6,over,1,1
82024759,8,2024,13,2024-11-23 00:00:00,1021,Virginia Tech,11,Atlantic Coast Conference,1,None,1017,Duke,11,Atlantic Coast Conference,1,None,28,31,3.0,47.5,59.0,1021,1017,1017,1021,1,1,0,0,2,dog win and cover,6,over,1,1
82024760,8,2024,13,2024-11-23 00:00:00,1151,Charleston Southern,14,Big South-OVC Association,1,None,1015,Florida State,11,Atlantic Coast Conference,1,None,7,41,33.5,44.5,48.0,1015,1151,1015,1151,0,0,0,0,3,favorite win and cover,6,over,1,1
82024761,8,2024,13,2024-11-23 00:00:00,1026,Pittsburgh,11,Atlantic Coast Conference,1,None,1014,Louisville,11,Atlantic Coast Conference,1,None,9,37,8.5,57.5,46.0,1014,1026,1014,1026,1,1,0,0,3,favorite win and cover,5,under,1,1
82024762,8,2024,13,2024-11-23 00:00:00,1025,Wake Forest,11,Atlantic Coast Conference,1,None,1023,Miami,11,Atlantic Coast Conference,1,None,14,42,23.5,66.5,56.0,1023,1025,1023,1025,1,1,0,0,3,favorite win and cover,5,under,1,1
82024763,8,2024,13,2024-11-23 00:00:00,1002,Southern Methodist,11,Atlantic Coast Conference,1,None,1027,Virginia,11,Atlantic Coast Conference,1,None,33,7,9.5,57.5,40.0,1002,1027,1002,1027,1,1,0,0,3,favorite win and cover,5,under,1,1
82024764,8,2024,13,2024-11-23 00:00:00,1035,Brigham Young,12,Big 12 Conference,1,None,1104,Arizona State,12,Big 12 Conference,1,None,23,28,3.0,48.5,51.0,1104,1035,1104,1035,1,1,0,0,3,favorite win and cover,6,over,1,1
82024765,8,2024,13,2024-11-23 00:00:00,1038,Baylor,12,Big 12 Conference,1,None,1040,Houston,12,Big 12 Conference,1,None,20,10,7.5,50.5,30.0,1038,1040,1038,1040,1,1,0,0,3,favorite win and cover,5,under,1,1
82024766,8,2024,13,2024-11-23 00:00:00,1100,Colorado,12,Big 12 Conference,1,None,1031,Kansas,12,Big 12 Conference,1,None,21,37,3.0,59.5,58.0,1100,1031,1031,1100,1,1,0,0,2,dog win and cover,5,under,1,1
82024767,8,2024,13,2024-11-23 00:00:00,1039,Cincinnati,12,Big 12 Conference,1,None,1036,Kansas State,12,Big 12 Conference,1,None,15,41,8.5,52.5,56.0,1036,1039,1036,1039,1,1,0,0,3,favorite win and cover,6,over,1,1
82024768,8,2024,13,2024-11-23 00:00:00,1033,Texas Tech,12,Big 12 Conference,1,None,1034,Oklahoma State,12,Big 12 Conference,1,None,56,48,3.5,65.5,104.0,1033,1034,1033,1034,1,1,0,0,3,favorite win and cover,6,over,1,1
82024769,8,2024,13,2024-11-23 00:00:00,1101,Arizona,12,Big 12 Conference,1,None,1037,Texas Christian,12,Big 12 Conference,1,None,28,49,10.5,59.5,77.0,1037,1101,1037,1101,1,1,0,0,3,favorite win and cover,6,over,1,1
82024770,8,2024,13,2024-11-23 00:00:00,1032,Iowa State,12,Big 12 Conference,1,None,1097,Utah,12,Big 12 Conference,1,None,31,28,7.0,42.5,59.0,1032,1097,1032,1097,1,1,0,0,4,dog cover | favorite win,6,over,1,1
82024771,8,2024,13,2024-11-23 00:00:00,1041,University of Central Florida,12,Big 12 Conference,1,None,1029,West Virginia,12,Big 12 Conference,1,None,21,31,3.0,63.5,52.0,1041,1029,1029,1041,1,1,0,0,2,dog win and cover,5,under,1,1
82024772,8,2024,13,2024-11-23 00:00:00,1064,Florida International,21,Conference USA,1,None,1170,Kennesaw State,21,Conference USA,1,None,26,27,8.5,44.5,53.0,1064,1170,1170,1064,1,1,0,0,2,dog win and cover,6,over,1,1
82024773,8,2024,13,2024-11-23 00:00:00,1057,Western Kentucky,21,Conference USA,1,None,1056,Liberty,21,Conference USA,1,None,21,38,1.5,56.5,59.0,1056,1057,1056,1057,1,1,0,0,3,favorite win and cover,6,over,1,1
82024774,8,2024,13,2024-11-23 00:00:00,1060,New Mexico State,21,Conference USA,1,None,1061,Middle Tennessee State,21,Conference USA,1,None,36,21,3.5,52.5,57.0,1061,1060,1060,1061,1,1,0,0,2,dog win and cover,6,over,1,1
82024775,8,2024,13,2024-11-23 00:00:00,1081,USAF,48,Mountain West Conference,1,None,1090,Nevada,48,Mountain West Conference,1,None,22,19,3.5,44.5,41.0,1090,1081,1081,1090,1,1,0,0,2,dog win and cover,5,under,1,1
82024776,8,2024,13,2024-11-23 00:00:00,1119,James Madison,74,Sun Belt Conference,5,East,1124,Appalachian State,74,Sun Belt Conference,5,East,20,34,7.0,59.5,54.0,1119,1124,1124,1119,1,1,0,0,2,dog win and cover,5,under,1,1
82024777,8,2024,13,2024-11-23 00:00:00,1120,Georgia Southern,74,Sun Belt Conference,5,East,1125,Coastal Carolina,74,Sun Belt Conference,5,East,26,6,2.5,56.5,32.0,1125,1120,1120,1125,1,1,0,0,2,dog win and cover,5,under,1,1
82024778,8,2024,13,2024-11-23 00:00:00,1121,Marshall,74,Sun Belt Conference,5,East,1122,Old Dominion,74,Sun Belt Conference,5,East,42,35,2.5,51.5,77.0,1122,1121,1121,1122,1,1,0,0,2,dog win and cover,6,over,1,1
82024779,8,2024,13,2024-11-23 00:00:00,1126,Troy,74,Sun Belt Conference,14,West,1127,University of Louisianna at Lafayette,74,Sun Belt Conference,14,West,30,51,10.5,52.5,81.0,1127,1126,1127,1126,1,1,0,0,3,favorite win and cover,6,over,1,1
82024780,8,2024,13,2024-11-23 00:00:00,1130,South Alabama,74,Sun Belt Conference,14,West,1132,Southern Mississippi,74,Sun Belt Conference,14,West,35,14,21.5,54.5,49.0,1130,1132,1130,1132,1,1,0,0,4,dog cover | favorite win,5,under,1,1
82024781,8,2024,13,2024-11-23 00:00:00,1123,Georgia State,74,Sun Belt Conference,5,East,1128,Texas State,74,Sun Belt Conference,14,West,52,44,20.5,58.5,96.0,1128,1123,1123,1128,1,0,0,0,2,dog win and cover,6,over,1,1
82024782,8,2024,13,2024-11-23 00:00:00,1072,Bowling Green State,41,Mid-American Conference,1,None,1080,Ball State,41,Mid-American Conference,1,None,38,13,11.5,56.5,51.0,1072,1080,1072,1080,1,1,0,0,3,favorite win and cover,5,under,1,1
82024783,8,2024,13,2024-11-23 00:00:00,1011,University of North Carolina at Charlotte,8,American Athletic Conference,1,None,1003,Florida Atlantic,8,American Athletic Conference,1,None,39,27,3.0,48.5,66.0,1011,1003,1011,1003,1,1,0,0,3,favorite win and cover,6,over,1,1
82024784,8,2024,13,2024-11-23 00:00:00,1012,East Carolina,8,American Athletic Conference,1,None,1010,North Texas,8,American Athletic Conference,1,None,40,28,3.0,72.5,68.0,1010,1012,1012,1010,1,1,0,0,2,dog win and cover,5,under,1,1
82024785,8,2024,13,2024-11-23 00:00:00,1006,Rice,8,American Athletic Conference,1,None,1008,University of Alabama at Birmingham,8,American Athletic Conference,1,None,14,40,6.5,51.5,54.0,1006,1008,1008,1006,1,1,0,0,2,dog win and cover,6,over,1,1
82024786,8,2024,13,2024-11-23 00:00:00,1007,Tulsa,8,American Athletic Conference,1,None,1005,South Florida,8,American Athletic Conference,1,None,30,63,17.5,60.5,93.0,1005,1007,1005,1007,1,1,0,0,3,favorite win and cover,6,over,1,1
82024787,8,2024,13,2024-11-23 00:00:00,1114,Mississippi,67,Southeastern Conference,1,None,1107,Florida,67,Southeastern Conference,1,None,17,24,10.5,55.5,41.0,1114,1107,1107,1114,1,1,0,0,2,dog win and cover,5,under,1,1
82024788,8,2024,13,2024-11-23 00:00:00,1063,Sam Houston State,21,Conference USA,1,None,1058,Jacksonville State,21,Conference USA,1,None,11,21,6.0,56.5,32.0,1058,1063,1058,1063,1,1,0,0,3,favorite win and cover,5,under,1,1
82024789,8,2024,13,2024-11-23 00:00:00,1068,Massachusetts,24,FBS Independents,1,None,1105,Georgia,67,Southeastern Conference,1,None,21,59,42.5,55.5,80.0,1105,1068,1105,1068,0,0,0,0,4,dog cover | favorite win,6,over,1,1
82024790,8,2024,13,2024-11-23 00:00:00,1062,University of Texas at El Paso,21,Conference USA,1,None,1109,Tennessee,67,Southeastern Conference,1,None,0,56,40.5,52.5,56.0,1109,1062,1109,1062,0,0,0,0,3,favorite win and cover,6,over,1,1
82024791,8,2024,13,2024-11-23 00:00:00,1131,University of Louisianna at Monroe,74,Sun Belt Conference,14,West,1129,Arkansas State,74,Sun Belt Conference,14,West,21,28,3.0,52.5,49.0,1129,1131,1129,1131,1,1,0,0,3,favorite win and cover,5,under,1,1
82024792,8,2024,13,2024-11-23 00:00:00,1091,San Diego State,48,Mountain West Conference,1,None,1086,Utah State,48,Mountain West Conference,1,None,20,41,5.5,61.5,61.0,1086,1091,1086,1091,1,1,0,0,3,favorite win and cover,5,under,1,1
82024793,8,2024,13,2024-11-23 00:00:00,1231,Wofford College,70,Southern Conference,1,None,1110,South Carolina,67,Southeastern Conference,1,None,12,56,42.5,49.5,68.0,1110,1231,1110,1231,0,0,0,0,3,favorite win and cover,6,over,1,1
82024794,8,2024,13,2024-11-23 00:00:00,1099,Washington State,60,Pac-12 Conference,1,None,1096,Oregon State,60,Pac-12 Conference,1,None,38,41,11.5,56.5,79.0,1099,1096,1096,1099,1,1,0,0,2,dog win and cover,6,over,1,1
